                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    114,                 1.9918,                  2.804,                 1.2358,                 0.9499,                 0.3516,                0.14382,                0.15073,                0.06162,                0.26023,                0.10578,                0.09285,                 0.0267,                 2.6634,                 3.3712,                 2.1728,                 1.0893,              0.0097782,              0.0097782,              0.0097782
                    115,                 1.9458,                 2.7764,                 1.2095,                0.95059,                0.33452,                0.15652,                   0.15,                0.06043,                0.22905,                0.10871,                0.08153,                0.02155,                 2.7439,                 3.3553,                 2.1561,                 1.0966,              0.0097763,              0.0097763,              0.0097763
                    116,                 1.9383,                 2.7749,                 1.2027,                0.94264,                0.34694,                0.15266,                0.15891,                0.06583,                0.28062,                0.10794,                0.09738,                0.02724,                 2.6321,                  3.368,                  2.053,                 1.0823,              0.0097743,              0.0097743,              0.0097743
                    117,                 1.9727,                  2.763,                 1.1999,                0.93192,                0.38129,                0.15266,                0.15873,                0.06511,                0.25711,                0.11025,                0.08889,                0.02647,                 2.7066,                 3.4034,                  2.073,                 1.0945,              0.0097723,              0.0097723,              0.0097723
                    118,                 1.9458,                 2.7758,                  1.215,                0.93653,                0.35246,                0.15112,                0.15161,                 0.0623,                 0.2483,                0.11719,                0.09055,                0.02632,                 2.6935,                 3.3308,                 2.0897,                 1.0904,              0.0097703,              0.0097703,              0.0097703
                    119,                 1.9121,                 2.7179,                 1.1777,                0.94182,                 0.3001,                0.14803,                0.14025,                0.05692,                0.19136,                0.11334,                0.08198,                0.02317,                 2.7142,                 3.4018,                 2.1035,                  1.092,              0.0097683,              0.0097683,              0.0097683
                    120,                 1.9344,                 2.8254,                 1.1926,                0.93056,                0.29994,                 0.1357,                0.13472,                0.05565,                0.18022,                0.10332,                0.07763,                0.02238,                 2.7414,                 3.4685,                 2.1176,                 1.0928,              0.0097664,              0.0097664,              0.0097664
                    121,                  1.885,                 2.7192,                 1.1463,                0.93811,                0.32437,                0.13696,                0.13194,                0.05328,                0.20707,                0.09383,                0.07547,                0.02154,                 2.7494,                 3.4531,                  2.097,                 1.0899,              0.0097644,              0.0097644,              0.0097644
                    122,                 1.8912,                 2.6859,                 1.1564,                0.93267,                0.35848,                0.14495,                0.14243,                0.05665,                0.25151,                0.10486,                0.08632,                0.02603,                 2.6707,                 3.5374,                 2.0899,                 1.0711,              0.0097624,              0.0097624,              0.0097624
                    123,                  1.875,                 2.5854,                 1.1351,                0.91602,                0.35153,                0.16037,                0.15338,                0.06125,                0.29847,                0.11103,                0.08872,                0.02396,                 2.6521,                 3.4751,                 2.0447,                 1.0693,              0.0097604,              0.0097604,              0.0097604
                    124,                 1.9376,                 2.7204,                 1.1884,                0.93295,                0.32037,                0.15806,                0.15704,                0.06212,                0.26858,                0.10332,                0.09054,                0.02574,                 2.6774,                 3.4473,                 2.0597,                 1.0772,              0.0097584,              0.0097584,              0.0097584
                    125,                 1.8841,                 2.7423,                 1.1297,                 0.9304,                0.32795,                0.16962,                0.15864,                0.06414,                 0.2617,                0.10871,                0.09671,                0.02861,                 2.6579,                  3.452,                 2.0457,                 1.0751,              0.0097565,              0.0097565,              0.0097565
                    126,                 1.9438,                 2.9062,                   1.19,                 0.9379,                0.32776,                0.16653,                0.15651,                0.06766,                0.27512,                0.12645,                0.10859,                0.03093,                 2.6223,                 3.4725,                  2.068,                  1.063,              0.0097545,              0.0097545,              0.0097545
                    127,                 1.8674,                 2.7043,                 1.1126,                0.93959,                0.38332,                0.16577,                0.15928,                0.06611,                  0.277,                0.11402,                0.09352,                0.02973,                 2.6507,                 3.5233,                  2.037,                 1.0734,              0.0097525,              0.0097525,              0.0097525
                    128,                 1.8672,                 2.6761,                 1.1416,                0.92529,                0.29394,                0.17589,                0.15471,                0.06448,                0.25935,                0.13261,                0.10646,                0.03422,                 2.5999,                 3.5218,                 2.1099,                 1.0765,              0.0097505,              0.0097505,              0.0097505
                    129,                 1.8708,                 2.6726,                 1.1191,                0.93021,                0.30362,                0.16345,                0.15609,                0.06716,                0.29753,                0.12259,                0.10869,                0.03439,                 2.5702,                 3.3966,                 2.0939,                 1.0693,              0.0097485,              0.0097485,              0.0097485
                    130,                  1.776,                 2.7075,                 1.0685,                0.92781,                0.43376,                0.14495,                0.16222,                0.07267,                0.30441,                0.10393,                0.10072,                0.03229,                 2.5619,                 3.3875,                 2.0854,                 1.0706,              0.0097466,              0.0097466,              0.0097466
                    131,                  1.872,                 2.7399,                 1.1432,                0.92526,                0.38167,                0.16114,                0.16164,                0.07105,                 0.2702,                0.12336,                0.10405,                 0.0318,                 2.5749,                 3.3928,                 2.0952,                 1.0722,              0.0097446,              0.0097446,              0.0097446
                    132,                 1.8688,                 2.6955,                 1.1309,                0.92692,                  0.316,                0.16345,                0.15548,                0.06847,                0.23609,                0.12259,                 0.1021,                0.02879,                 2.5593,                 3.3956,                 2.0492,                 1.0796,              0.0097426,              0.0097426,              0.0097426
                    133,                 1.8533,                 2.5827,                 1.0973,                0.92249,                0.35332,                0.16268,                0.15596,                0.06879,                0.26459,                0.12876,                0.10744,                0.02864,                 2.5607,                 3.3842,                 2.0528,                 1.0717,              0.0097406,              0.0097406,              0.0097406
                    134,                 1.8306,                 2.6287,                 1.0858,                0.92803,                0.37706,                0.16345,                0.16037,                0.06873,                0.29357,                0.13647,                0.10812,                0.02939,                 2.5528,                 3.3598,                 2.0051,                 1.0637,              0.0097386,              0.0097386,              0.0097386
                    135,                 1.8038,                 2.6113,                 1.0697,                0.92798,                0.38305,                  0.165,                0.16771,                0.06728,                0.25647,                0.11565,                0.09644,                0.02765,                 2.6436,                 3.2864,                 2.0824,                  1.075,              0.0097367,              0.0097367,              0.0097367
                    136,                 1.8738,                 2.6369,                 1.1072,                0.91083,                0.36266,                0.16654,                0.16204,                0.06788,                0.26423,                0.12567,                0.09689,                0.02713,                 2.6383,                 3.2843,                 2.0831,                 1.0869,              0.0097347,              0.0097347,              0.0097347
                    137,                 1.8832,                 2.6125,                 1.1132,                0.91565,                0.41849,                0.15883,                0.16165,                0.06576,                0.24642,                0.12645,                0.10088,                0.02994,                 2.6521,                 3.3316,                 2.0787,                 1.0836,              0.0097327,              0.0097327,              0.0097327
                    138,                 1.8683,                 2.6623,                 1.1069,                0.91649,                  0.347,                0.16808,                0.15927,                 0.0637,                 0.2226,                0.12259,                0.09378,                0.02879,                 2.6445,                 3.3566,                  2.078,                 1.0849,              0.0097307,              0.0097307,              0.0097307
                    139,                 1.8652,                 2.6252,                 1.1117,                0.92183,                0.45827,                0.14958,                0.15734,                0.06495,                0.34124,                0.10717,                0.09464,                0.03075,                 2.6671,                 3.3488,                 2.0807,                 1.0912,              0.0097287,              0.0097287,              0.0097287
                    140,                   1.85,                 2.6691,                 1.1247,                  0.925,                0.39973,                0.15112,                0.15573,                0.06421,                0.29572,                 0.1118,                 0.0917,                0.02697,                 2.6995,                 3.4069,                 2.0439,                 1.1015,              0.0097268,              0.0097268,              0.0097268
                    141,                 1.7538,                 2.4927,                 1.0515,                0.90773,                0.41249,                 0.1488,                 0.1526,                0.06143,                0.23003,                0.11334,                0.08942,                0.02878,                 2.7024,                 3.4352,                 2.0658,                 1.0966,              0.0097248,              0.0097248,              0.0097248
                    142,                 1.8256,                 2.6379,                 1.0907,                0.90546,                0.39891,                 0.1535,                0.15546,                0.06623,                0.26325,                0.11796,                0.09375,                0.02795,                  2.642,                 3.4435,                 2.0603,                 1.0894,              0.0097228,              0.0097228,              0.0097228
                    143,                  1.817,                  2.672,                 1.0748,                0.91932,                0.39272,                 0.1542,                0.15672,                0.06757,                0.24101,                0.11565,                0.09467,                0.03014,                 2.6254,                 3.4608,                 2.0194,                 1.0823,              0.0097208,              0.0097208,              0.0097208
                    144,                 1.8256,                 2.6732,                 1.0607,                0.91703,                0.34764,                0.15806,                0.15377,                0.06413,                0.23329,                0.11334,                0.08713,                0.02625,                 2.6855,                 3.4547,                 2.0517,                 1.0859,              0.0097188,              0.0097188,              0.0097188
                    145,                 1.8625,                 2.5802,                 1.0985,                0.90796,                0.36998,                0.16191,                0.15751,                0.06626,                0.25684,                0.11488,                  0.095,                0.02813,                  2.639,                 3.3947,                 2.0573,                 1.0902,              0.0097169,              0.0097169,              0.0097169
                    146,                 1.8315,                 2.5554,                  1.098,                0.91176,                0.38478,                0.15883,                0.16058,                0.06502,                0.24858,                0.10993,                0.08385,                0.02693,                 2.6599,                  3.378,                 2.0827,                  1.087,              0.0097149,              0.0097149,              0.0097149
                    147,                 1.8058,                 2.6474,                 1.0563,                0.90719,                0.38257,                0.15806,                0.16059,                0.06853,                 0.2944,                0.12722,                0.10519,                0.03292,                 2.6094,                 3.3593,                 2.0082,                 1.0736,              0.0097129,              0.0097129,              0.0097129
                    148,                 1.8363,                 2.6941,                 1.0856,                0.91595,                0.33195,                0.16962,                0.15652,                0.06411,                0.22498,                0.11929,                 0.0895,                0.02676,                 2.6725,                 3.3221,                 2.0129,                 1.0791,              0.0097109,              0.0097109,              0.0097109
                    149,                 1.8084,                 2.5516,                 1.0638,                0.89859,                0.34056,                0.17271,                0.15641,                0.06532,                  0.214,                0.11719,                0.08788,                0.02645,                 2.6999,                 3.3468,                 2.0143,                 1.0782,              0.0097089,              0.0097089,              0.0097089
                    150,                  1.777,                 2.5471,                 1.0592,                0.90726,                0.35109,                0.15652,                0.16111,                0.06321,                0.26392,                0.11257,                0.09931,                0.02847,                 2.6858,                 3.3589,                 1.9828,                  1.077,               0.009707,               0.009707,               0.009707
                    151,                 1.7317,                 2.5667,                 1.0223,                0.91642,                0.35038,                0.18967,                0.17189,                0.07292,                0.27411,                0.13184,                0.10406,                0.03148,                  2.597,                 3.3535,                 1.9955,                  1.066,               0.009705,               0.009705,               0.009705
                    152,                 1.7821,                 2.5888,                 1.0117,                0.91072,                0.37001,                0.16037,                0.16105,                0.06909,                0.26716,                0.12424,                0.10721,                 0.0319,                 2.6087,                 3.3056,                 2.0239,                 1.0664,               0.009703,               0.009703,               0.009703
                    153,                 1.7847,                 2.5627,                 1.0272,                 0.9099,                 0.3403,                0.16426,                 0.1552,                0.06804,                0.25507,                0.12028,                0.09894,                0.02888,                 2.6415,                 3.3184,                 2.0532,                 1.0724,               0.009701,               0.009701,               0.009701
                    154,                 1.8405,                 2.5849,                 1.0706,                0.90001,                0.36684,                0.16962,                0.16433,                0.07068,                0.26533,                0.11411,                0.09456,                0.02855,                 2.6201,                 3.3598,                 2.0097,                  1.065,               0.009699,               0.009699,               0.009699
                    155,                 1.7726,                 2.5094,                 1.0129,                0.90287,                0.37392,                0.16731,                0.16108,                0.06994,                0.30012,                0.12894,                0.10527,                 0.0318,                 2.5787,                 3.4717,                 2.0856,                 1.0686,              0.0096971,              0.0096971,              0.0096971
                    156,                 1.8439,                 2.5124,                 1.0783,                 0.8975,                0.32681,                0.17502,                0.16109,                0.06792,                0.22701,                0.11488,                0.09042,                0.02663,                 2.5946,                 3.4385,                 2.0562,                 1.0595,              0.0096951,              0.0096951,              0.0096951
                    157,                  1.791,                 2.5208,                 1.0355,                0.90122,                0.37573,                0.15343,                0.15395,                0.06789,                 0.2559,                0.10871,                0.09598,                0.02681,                 2.5938,                 3.4577,                 2.1058,                   1.06,              0.0096931,              0.0096931,              0.0096931
                    158,                 1.7881,                 2.5943,                 1.0665,                 0.9017,                 0.3251,                0.15729,                0.14853,                0.06362,                 0.2207,                0.10743,                0.08587,                0.02736,                 2.5949,                 3.5018,                 2.0777,                 1.0579,              0.0096911,              0.0096911,              0.0096911
                    159,                 1.8073,                 2.5794,                 1.0616,                 0.8964,                0.39503,                0.16731,                0.16858,                0.07375,                0.25534,                0.10948,                0.09557,                0.02956,                 2.5253,                 3.4532,                 2.0018,                 1.0445,              0.0096891,              0.0096891,              0.0096891
                    160,                 1.7663,                 2.4731,                 1.0442,                0.90608,                0.35331,                0.14958,                0.14339,                0.05665,                0.21891,                0.08867,                0.07412,                0.02316,                 2.7001,                 3.6121,                  2.161,                 1.0508,              0.0096872,              0.0096872,              0.0096872
                    161,                 1.7865,                 2.5489,                 1.0415,                0.90547,                0.33932,                0.16654,                0.16231,                0.07174,                0.26853,                0.11257,                0.09251,                   0.03,                  2.549,                 3.4742,                 2.0678,                 1.0521,              0.0096852,              0.0096852,              0.0096852
                    162,                 1.7928,                 2.5326,                 1.0464,                0.90377,                0.31828,                  0.165,                0.15948,                0.06989,                0.24815,                 0.1118,                0.09488,                 0.0296,                 2.5641,                 3.4987,                  2.048,                 1.0517,              0.0096832,              0.0096832,              0.0096832
                    163,                 1.6849,                 2.4996,                0.98659,                0.89844,                0.34632,                0.16268,                0.16347,                0.07396,                0.26974,                0.11642,                 0.0961,                0.03011,                 2.5392,                 3.5172,                 2.0318,                 1.0559,              0.0096812,              0.0096812,              0.0096812
                    164,                 1.7672,                 2.5642,                 1.0256,                0.90479,                0.34249,                  0.165,                 0.1644,                0.06944,                0.27508,                0.12567,                0.10662,                0.03318,                 2.5904,                 3.5308,                 2.0433,                 1.0587,              0.0096792,              0.0096792,              0.0096792
                    165,                 1.7817,                 2.5371,                 1.0345,                0.89789,                0.37672,                0.15112,                0.15826,                0.06898,                0.25872,                0.11257,                0.09463,                0.03019,                 2.6001,                 3.5691,                  2.115,                  1.059,              0.0096773,              0.0096773,              0.0096773
                    166,                 1.7469,                  2.508,                 1.0185,                0.90685,                0.40532,                0.14341,                0.15689,                 0.0655,                0.23892,                0.10177,                0.08546,                0.02634,                 2.6541,                 3.5852,                 2.1633,                 1.0694,              0.0096753,              0.0096753,              0.0096753
                    167,                 1.6779,                 2.5313,                0.97908,                0.92032,                0.43384,                 0.1483,                  0.161,                0.06802,                 0.2642,                0.11103,                0.09293,                0.02745,                 2.6005,                 3.5586,                 2.1074,                 1.0533,              0.0096733,              0.0096733,              0.0096733
                    168,                 1.6994,                  2.499,                0.99865,                0.90399,                0.36051,                0.15865,                0.15477,                0.06595,                0.24778,                0.11103,                0.08992,                0.02496,                 2.6535,                 3.5299,                 2.1773,                 1.0584,              0.0096713,              0.0096713,              0.0096713
                    169,                 1.8186,                 2.5168,                 1.0462,                0.89614,                0.39058,                 0.1596,                0.16147,                0.06768,                0.24162,                0.11103,                0.09096,                0.02614,                 2.6458,                 3.5005,                 2.2264,                 1.0629,              0.0096693,              0.0096693,              0.0096693
                    170,                 1.7132,                 2.4905,                 0.9941,                0.89847,                0.42626,                0.15189,                 0.1653,                0.07245,                 0.3076,                0.11103,                0.10544,                 0.0337,                 2.5559,                 3.3971,                 2.1658,                 1.0555,              0.0096674,              0.0096674,              0.0096674
                    171,                 1.7063,                 2.4584,                0.98119,                0.89802,                0.39697,                0.14572,                0.15831,                0.06831,                0.23764,                0.10238,                0.08753,                 0.0262,                 2.6219,                 3.3556,                 2.2079,                 1.0639,              0.0096654,              0.0096654,              0.0096654
                    172,                 1.7681,                 2.5508,                 1.0271,                0.89445,                0.35772,                 0.1542,                0.15585,                 0.0673,                0.25329,                0.11642,                0.09878,                0.02807,                 2.5593,                 3.4024,                 2.1323,                 1.0511,              0.0096634,              0.0096634,              0.0096634
                    173,                 1.7689,                 2.5211,                 1.0201,                0.89682,                0.39566,                0.15729,                0.15792,                0.06701,                0.27077,                0.11719,                0.09341,                0.02968,                 2.5643,                 3.3815,                 2.0819,                 1.0485,              0.0096614,              0.0096614,              0.0096614
                    174,                 1.8118,                 2.5763,                 1.0305,                0.89721,                0.36184,                0.16345,                0.15531,                 0.0633,                0.23218,                0.11334,                0.08515,                0.02345,                 2.6654,                 3.4803,                 2.0751,                 1.0623,              0.0096594,              0.0096594,              0.0096594
                    175,                 1.7505,                 2.5123,                  1.032,                0.89797,                0.33063,                0.15652,                0.15283,                0.06222,                0.23477,                0.10948,                0.08758,                 0.0247,                 2.7019,                 3.4352,                 2.1241,                 1.0654,              0.0096575,              0.0096575,              0.0096575
                    176,                 1.7352,                 2.4563,                0.97452,                0.89248,                0.40307,                0.15652,                0.16458,                  0.071,                0.27128,                0.10591,                0.09234,                0.02781,                 2.6101,                 3.3479,                 2.0575,                 1.0585,              0.0096555,              0.0096555,              0.0096555
                    177,                 1.7463,                 2.4671,                0.99744,                0.89727,                 0.3813,                0.16345,                0.16463,                0.07077,                0.26965,                0.10717,                0.09003,                0.02753,                 2.6424,                 3.3635,                 2.0476,                 1.0655,              0.0096535,              0.0096535,              0.0096535
                    178,                 1.6993,                 2.4946,                 0.9714,                0.90576,                0.37034,                0.16869,                0.15841,                0.06708,                0.23715,                0.10717,                0.08176,                0.02658,                 2.6728,                   3.38,                  2.053,                 1.0674,              0.0096515,              0.0096515,              0.0096515
                    179,                 1.7046,                  2.506,                 1.0012,                0.89478,                 0.3918,                0.17039,                0.16836,                0.07343,                0.25882,                0.11334,                 0.0937,                0.02952,                 2.5749,                 3.3603,                 2.0349,                 1.0591,              0.0096495,              0.0096495,              0.0096495
                    180,                  1.668,                 2.5062,                0.96271,                0.88693,                0.36845,                0.17656,                0.16882,                0.06838,                0.25745,                0.12259,                0.09789,                0.03092,                 2.6217,                 3.4018,                 2.0239,                 1.0618,              0.0096476,              0.0096476,              0.0096476
                    181,                 1.6961,                 2.4819,                0.98473,                0.90032,                0.36611,                0.15942,                 0.1527,                0.05929,                0.25472,                0.11488,                0.09377,                0.02732,                 2.7447,                 3.4435,                 2.0823,                 1.0763,              0.0096456,              0.0096456,              0.0096456
                    182,                 1.6097,                 2.3799,                 0.9249,                0.89088,                0.37782,                0.16191,                 0.1642,                  0.067,                0.24621,                0.12028,                0.09968,                0.02956,                 2.6812,                 3.4091,                 2.0527,                 1.0694,              0.0096436,              0.0096436,              0.0096436
                    183,                 1.6859,                 2.4931,                0.96387,                0.88425,                0.42952,                0.15035,                0.16072,                0.06473,                0.24714,                  0.101,                 0.0891,                 0.0264,                  2.742,                 3.4104,                 2.1345,                 1.0769,              0.0096416,              0.0096416,              0.0096416
                    184,                 1.8612,                 2.4738,                 1.0369,                 0.9015,                0.41946,                0.14818,                0.15632,                0.06809,                0.31584,                0.11257,                 0.1075,                0.03375,                 2.6442,                 3.4233,                 2.1452,                  1.068,              0.0096396,              0.0096396,              0.0096396
                    185,                 1.6765,                 2.3844,                0.95471,                0.88928,                 0.4375,                0.14572,                0.16161,                0.06988,                 0.3032,                0.10736,                0.09917,                0.03329,                 2.6061,                 3.4092,                 2.0848,                 1.0523,              0.0096377,              0.0096377,              0.0096377
                    186,                 1.7113,                 2.4027,                0.96977,                0.88029,                0.35037,                0.13724,                0.13154,                0.05235,                0.24214,                0.09252,                0.07751,                0.02296,                  2.819,                 3.6236,                 2.2022,                 1.0866,              0.0096357,              0.0096357,              0.0096357
                    187,                 1.6857,                 2.4477,                0.95668,                  0.892,                0.33964,                 0.1488,                0.14639,                0.05981,                0.24389,                0.09638,                0.08171,                0.02423,                 2.7104,                  3.603,                 2.0753,                 1.0659,              0.0096337,              0.0096337,              0.0096337
                    188,                 1.7495,                 2.3386,                0.96682,                0.88954,                0.37979,                0.14109,                0.14185,                 0.0582,                0.24387,                0.09715,                0.08068,                0.02509,                 2.7778,                 3.6875,                 2.1066,                 1.0734,              0.0096317,              0.0096317,              0.0096317
                    189,                 1.7106,                 2.4412,                0.97376,                0.88042,                0.36884,                0.14193,                0.14761,                 0.0584,                0.26441,                0.10088,                0.09053,                0.02955,                 2.7333,                 3.5358,                 2.1217,                 1.0712,              0.0096297,              0.0096297,              0.0096297
                    190,                 1.6885,                 2.4516,                0.96032,                0.87911,                0.34203,                0.15343,                0.15361,                0.06275,                 0.2549,                0.10332,                0.09038,                0.03177,                 2.6599,                 3.4497,                 2.1191,                 1.0652,              0.0096278,              0.0096278,              0.0096278
                    191,                 1.6774,                 2.3791,                0.96383,                0.88432,                0.33536,                0.14264,                0.13917,                0.05579,                0.28067,                0.08481,                0.08364,                0.02687,                 2.7968,                 3.4893,                 2.2033,                  1.076,              0.0096258,              0.0096258,              0.0096258
                    192,                 1.6669,                 2.3706,                0.94317,                0.88711,                0.34078,                0.15806,                0.15161,                0.06568,                 0.2953,                0.10717,                0.09611,                0.03314,                 2.6543,                   3.44,                 2.1577,                 1.0657,              0.0096238,              0.0096238,              0.0096238
                    193,                 1.6961,                 2.3953,                0.96649,                 0.8835,                0.36501,                0.16114,                0.15826,                0.06449,                0.23396,                0.11411,                0.09812,                0.03123,                 2.6745,                 3.3971,                 2.1094,                 1.0686,              0.0096218,              0.0096218,              0.0096218
                    194,                 1.7042,                 2.3617,                0.95707,                 0.8778,                0.38275,                 0.1542,                0.15907,                 0.0664,                0.23762,                 0.1103,                0.09179,                0.03073,                 2.6911,                 3.3272,                 2.1027,                 1.0684,              0.0096198,              0.0096198,              0.0096198
                    195,                 1.6581,                  2.433,                0.95888,                0.88629,                0.37524,                0.15343,                0.16016,                 0.0691,                 0.2592,                0.12336,                 0.1082,                0.03558,                 2.6463,                 3.3034,                 2.1378,                 1.0631,              0.0096179,              0.0096179,              0.0096179
                    196,                 1.6361,                  2.387,                0.92552,                 0.8844,                0.36881,                0.15574,                0.15614,                0.06684,                0.27174,                0.11565,                0.09891,                0.02793,                 2.6195,                 3.3384,                 2.2575,                 1.0654,              0.0096159,              0.0096159,              0.0096159
                    197,                 1.7031,                 2.4283,                0.96594,                0.88752,                0.38324,                0.15806,                0.15866,                0.06612,                0.29372,                0.11103,                0.09433,                0.02619,                 2.6742,                 3.3131,                 2.2568,                 1.0658,              0.0096139,              0.0096139,              0.0096139
                    198,                 1.6442,                 2.3153,                 0.9381,                0.87856,                0.36411,                0.15574,                0.15882,                0.06927,                0.26182,                0.11025,                0.09037,                 0.0264,                 2.6467,                 3.4224,                 2.1543,                 1.0599,              0.0096119,              0.0096119,              0.0096119
                    199,                 1.6964,                 2.3621,                0.96036,                0.88075,                0.35929,                0.16213,                 0.1607,                0.07099,                0.31471,                0.11411,                0.10401,                0.02954,                  2.635,                 3.4083,                 2.1434,                   1.07,              0.0096099,              0.0096099,              0.0096099
                    200,                 1.6818,                 2.4127,                0.93269,                0.88343,                0.31997,                0.16268,                0.15972,                0.06828,                0.21854,                0.11874,                0.08889,                0.02803,                 2.6931,                 3.3836,                 2.1609,                 1.0795,               0.009608,               0.009608,               0.009608
                    201,                 1.6912,                 2.3669,                0.94996,                0.87247,                0.33878,                  0.165,                0.16188,                0.06576,                0.23842,                0.11719,                0.09245,                0.02857,                 2.7268,                 3.3916,                 2.1751,                 1.0765,               0.009606,               0.009606,               0.009606
                    202,                 1.6548,                 2.3799,                0.92574,                0.87949,                0.35041,                0.16037,                0.16509,                0.07079,                0.26673,                0.11303,                0.09147,                0.03026,                 2.6057,                 3.3623,                  2.177,                 1.0792,               0.009604,               0.009604,               0.009604
                    203,                 1.6531,                 2.3551,                0.93017,                0.89645,                0.41467,                0.16114,                0.16919,                0.07113,                 0.2401,                0.12028,                0.09699,                0.03299,                 2.6253,                 3.4212,                 2.1241,                 1.0685,               0.009602,               0.009602,               0.009602
                    204,                 1.7562,                  2.479,                0.97153,                  0.885,                0.34129,                0.16191,                0.15898,                0.06736,                0.22541,                0.11411,                0.09264,                0.03007,                 2.6617,                 3.4348,                 2.1251,                 1.0705,                 0.0096,                 0.0096,                 0.0096
                    205,                 1.6717,                 2.3432,                0.92283,                0.89264,                0.34501,                0.15035,                0.14858,                0.06323,                0.24859,                 0.1064,                0.09076,                0.02914,                 2.6599,                 3.4339,                 2.1814,                 1.0592,              0.0095981,              0.0095981,              0.0095981
                    206,                 1.6748,                 2.3635,                0.94722,                0.88543,                0.33559,                0.15652,                0.15103,                 0.0673,                0.26322,                0.12092,                0.09952,                0.03402,                 2.5646,                 3.4434,                 2.1595,                  1.058,              0.0095961,              0.0095961,              0.0095961
                    207,                 1.5944,                  2.328,                 0.8992,                0.88852,                0.33782,                0.16423,                0.15726,                0.06786,                0.27731,                0.11951,                0.09998,                0.03477,                  2.579,                 3.4173,                 2.0623,                 1.0683,              0.0095941,              0.0095941,              0.0095941
